picks_date,team_1,team_2,match_id,event_id,best_of,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,date,team_1-1,team_2-1,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id-1,match_id-1,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
24-09-2017,Fragsters,AGO,2315216,3219,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Inferno,Train,24-09-2017,AGO,Fragsters,Train,16,5,1,2,5,1,11,4,3219,2315216,56,54,2,0,1
24-09-2017,Heroic,mousesports,2315167,3150,3,Cache,Cobblestone,0.0,Overpass,Inferno,0.0,Nuke,Train,24-09-2017,Heroic,mousesports,Nuke,16,11,1,2,10,2,6,9,3150,2315167,17,13,2,0,1
24-09-2017,PRIDE,ALTERNATE aTTaX,2315217,3219,3,Overpass,Cache,0.0,Nuke,Cobblestone,0.0,Train,Mirage,24-09-2017,PRIDE,ALTERNATE aTTaX,Mirage,16,11,1,2,11,1,5,10,3219,2315217,46,104,2,0,1
24-09-2017,CLG Academy,Tempo Storm,2315199,3200,3,Cache,Nuke,0.0,Mirage,Inferno,0.0,Train,Overpass,24-09-2017,CLG Academy,Tempo Storm,Train,10,16,2,1,5,10,5,6,3200,2315199,76,49,0,2,2
24-09-2017,Rise Nation,Space Soldiers,2315038,3046,3,Cache,Overpass,0.0,Nuke,Mirage,0.0,Inferno,Train,24-09-2017,Space Soldiers,Rise Nation,Train,16,4,1,1,12,3,4,1,3046,2315038,22,40,2,0,1
24-09-2017,LDLC,HellRaisers,2315218,3199,3,Train,Cobblestone,0.0,Nuke,Inferno,0.0,Cache,Mirage,24-09-2017,HellRaisers,LDLC,Cache,14,16,2,2,7,8,7,8,3199,2315218,20,32,2,1,1
24-09-2017,LDLC,HellRaisers,2315218,3199,3,Train,Cobblestone,0.0,Nuke,Inferno,0.0,Cache,Mirage,24-09-2017,HellRaisers,LDLC,Mirage,16,3,1,1,12,3,4,0,3199,2315218,20,32,2,1,1
24-09-2017,LDLC,HellRaisers,2315218,3199,3,Train,Cobblestone,0.0,Nuke,Inferno,0.0,Cache,Mirage,24-09-2017,HellRaisers,LDLC,Overpass,16,4,1,2,5,0,11,4,3199,2315218,20,32,2,1,1
24-09-2017,CLG Academy,Tempo Storm,2315199,3200,3,Cache,Nuke,0.0,Mirage,Inferno,0.0,Train,Overpass,24-09-2017,CLG Academy,Tempo Storm,Overpass,3,16,2,2,0,4,3,12,3200,2315199,76,49,0,2,2
24-09-2017,Heroic,mousesports,2315167,3150,3,Cache,Cobblestone,0.0,Overpass,Inferno,0.0,Nuke,Train,24-09-2017,Heroic,mousesports,Train,16,9,1,1,10,5,6,4,3150,2315167,17,13,2,0,1
23-09-2017,Entity,Eternal,2315105,3075,3,Cache,Overpass,0.0,Nuke,Train,0.0,Mirage,Inferno,23-09-2017,Entity,Eternal,Inferno,16,3,1,1,12,3,4,0,3075,2315105,181,219,2,0,1
23-09-2017,Legacy,SIN,2315089,2942,3,Inferno,Nuke,0.0,Cobblestone,Cache,0.0,Mirage,Train,23-09-2017,SIN,Legacy,Mirage,10,16,2,1,6,9,4,7,2942,2315089,200,230,0,2,2
23-09-2017,Masterminds,SIN,2315087,2942,3,Overpass,Nuke,0.0,Cobblestone,Mirage,0.0,Cache,Train,23-09-2017,SIN,Masterminds,Train,16,8,1,2,6,3,10,5,2942,2315087,200,248,2,0,1
23-09-2017,Masterminds,SIN,2315087,2942,3,Overpass,Nuke,0.0,Cobblestone,Mirage,0.0,Cache,Train,23-09-2017,SIN,Masterminds,Cache,16,9,1,1,9,6,7,3,2942,2315087,200,248,2,0,1
23-09-2017,Legacy,AVANT,2315088,2942,3,Inferno,Nuke,0.0,Train,Cobblestone,0.0,Mirage,Cache,23-09-2017,AVANT,Legacy,Cache,12,16,2,2,6,7,6,9,2942,2315088,119,230,0,2,2
23-09-2017,Entity,Eternal,2315105,3075,3,Cache,Overpass,0.0,Nuke,Train,0.0,Mirage,Inferno,23-09-2017,Entity,Eternal,Mirage,16,8,1,2,8,1,8,7,3075,2315105,181,219,2,0,1
23-09-2017,Legacy,AVANT,2315088,2942,3,Inferno,Nuke,0.0,Train,Cobblestone,0.0,Mirage,Cache,23-09-2017,AVANT,Legacy,Mirage,3,16,2,1,2,13,1,3,2942,2315088,119,230,0,2,2
23-09-2017,Legacy,SIN,2315089,2942,3,Inferno,Nuke,0.0,Cobblestone,Cache,0.0,Mirage,Train,23-09-2017,SIN,Legacy,Train,14,16,2,2,5,10,9,6,2942,2315089,200,230,0,2,2
23-09-2017,Funkd,SYF,2315086,2942,3,Cobblestone,Inferno,0.0,Overpass,Nuke,0.0,Mirage,Train,23-09-2017,SYF,Funkd,Mirage,6,16,2,1,5,10,1,6,2942,2315086,348,187,0,2,2
23-09-2017,Funkd,SYF,2315086,2942,3,Cobblestone,Inferno,0.0,Overpass,Nuke,0.0,Mirage,Train,23-09-2017,SYF,Funkd,Train,6,16,2,2,3,4,3,12,2942,2315086,348,187,0,2,2
23-09-2017,SYF,Dark Sided,2315084,2942,3,Overpass,Inferno,0.0,Cache,Nuke,0.0,Mirage,Train,23-09-2017,SYF,Dark Sided,Mirage,5,16,2,2,2,4,3,12,2942,2315084,348,178,0,2,2
23-09-2017,SYF,Dark Sided,2315084,2942,3,Overpass,Inferno,0.0,Cache,Nuke,0.0,Mirage,Train,23-09-2017,SYF,Dark Sided,Train,15,19,2,1,7,8,8,7,2942,2315084,348,178,0,2,2
23-09-2017,Luminosity,CLG,2315095,3152,3,Cobblestone,Overpass,0.0,Cache,Nuke,0.0,Inferno,Mirage,23-09-2017,CLG,Luminosity,Inferno,11,16,2,1,5,10,6,6,3152,2315095,18,23,0,2,2
23-09-2017,Luminosity,CLG,2315095,3152,3,Cobblestone,Overpass,0.0,Cache,Nuke,0.0,Inferno,Mirage,23-09-2017,CLG,Luminosity,Mirage,10,16,2,1,7,8,3,8,3152,2315095,18,23,0,2,2
23-09-2017,Funkd,Dark Sided,2315082,2942,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Mirage,Train,23-09-2017,Dark Sided,Funkd,Mirage,11,16,2,1,8,7,3,9,2942,2315082,178,187,2,1,1
23-09-2017,Funkd,Dark Sided,2315082,2942,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Mirage,Train,23-09-2017,Dark Sided,Funkd,Train,16,14,1,2,13,2,3,12,2942,2315082,178,187,2,1,1
23-09-2017,Funkd,Dark Sided,2315082,2942,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Mirage,Train,23-09-2017,Dark Sided,Funkd,Inferno,16,11,1,1,8,7,8,4,2942,2315082,178,187,2,1,1
23-09-2017,eXtatus,eSuba,2315141,3209,3,Nuke,Overpass,0.0,Cobblestone,Train,0.0,Mirage,Cache,23-09-2017,eXtatus,eSuba,Mirage,16,7,1,1,10,5,6,2,3209,2315141,29,113,1,2,2
23-09-2017,Masterminds,AVANT,2315090,2942,3,Overpass,Nuke,0.0,Cobblestone,Train,0.0,Cache,Inferno,23-09-2017,Masterminds,AVANT,Mirage,7,16,2,1,5,10,2,6,2942,2315090,248,119,1,2,2
23-09-2017,Envy,NiP,2314505,3016,3,Mirage,Overpass,0.0,Inferno,Train,0.0,Cobblestone,Cache,23-09-2017,Envy,NiP,Cobblestone,9,16,2,1,4,11,5,5,3016,2314505,16,10,2,1,1
23-09-2017,Envy,NiP,2314505,3016,3,Mirage,Overpass,0.0,Inferno,Train,0.0,Cobblestone,Cache,23-09-2017,Envy,NiP,Cache,16,9,1,2,8,2,8,7,3016,2314505,16,10,2,1,1
23-09-2017,Envy,NiP,2314505,3016,3,Mirage,Overpass,0.0,Inferno,Train,0.0,Cobblestone,Cache,23-09-2017,Envy,NiP,Nuke,16,6,1,1,12,3,4,3,3016,2314505,16,10,2,1,1
23-09-2017,NiP,Virtus.pro,2314504,3016,3,Nuke,Inferno,0.0,Cache,Cobblestone,0.0,Overpass,Train,23-09-2017,Virtus.pro,NiP,Overpass,8,16,2,1,4,11,4,5,3016,2314504,12,10,0,2,2
23-09-2017,NiP,Virtus.pro,2314504,3016,3,Nuke,Inferno,0.0,Cache,Cobblestone,0.0,Overpass,Train,23-09-2017,Virtus.pro,NiP,Train,5,16,2,2,3,3,2,13,3016,2314504,12,10,0,2,2
23-09-2017,eXtatus,eSuba,2315141,3209,3,Nuke,Overpass,0.0,Cobblestone,Train,0.0,Mirage,Cache,23-09-2017,eXtatus,eSuba,Cache,13,16,2,2,7,7,6,9,3209,2315141,29,113,1,2,2
23-09-2017,eSuba,eEriness,2315048,3209,3,Cobblestone,Nuke,0.0,Cache,Inferno,0.0,Train,Overpass,23-09-2017,eSuba,eEriness,Train,16,11,1,2,8,4,8,7,3209,2315048,113,118,2,0,1
23-09-2017,eXtatus,eSuba,2315141,3209,3,Nuke,Overpass,0.0,Cobblestone,Train,0.0,Mirage,Cache,23-09-2017,eXtatus,eSuba,Inferno,11,16,2,1,5,10,6,6,3209,2315141,29,113,1,2,2
23-09-2017,Masterminds,AVANT,2315090,2942,3,Overpass,Nuke,0.0,Cobblestone,Train,0.0,Cache,Inferno,23-09-2017,Masterminds,AVANT,Inferno,4,16,2,1,3,12,1,4,2942,2315090,248,119,1,2,2
23-09-2017,Masterminds,AVANT,2315090,2942,3,Overpass,Nuke,0.0,Cobblestone,Train,0.0,Cache,Inferno,23-09-2017,Masterminds,AVANT,Cache,16,14,1,1,4,11,12,3,2942,2315090,248,119,1,2,2
23-09-2017,Shooting Monkeys,TradeMarc,2315106,3075,3,Train,Cache,0.0,Mirage,Cobblestone,0.0,Overpass,Inferno,23-09-2017,Shooting Monkeys,TradeMarc,Inferno,5,16,2,2,2,4,3,12,3075,2315106,303,275,0,2,2
23-09-2017,eSuba,eEriness,2315048,3209,3,Cobblestone,Nuke,0.0,Cache,Inferno,0.0,Train,Overpass,23-09-2017,eSuba,eEriness,Overpass,16,10,1,1,11,4,5,6,3209,2315048,113,118,2,0,1
23-09-2017,Shooting Monkeys,TradeMarc,2315106,3075,3,Train,Cache,0.0,Mirage,Cobblestone,0.0,Overpass,Inferno,23-09-2017,Shooting Monkeys,TradeMarc,Overpass,13,16,2,2,6,8,7,8,3075,2315106,303,275,0,2,2
23-09-2017,Endpoint,Reason,2315112,3210,3,Inferno,Overpass,0.0,Cobblestone,Nuke,0.0,Train,Mirage,23-09-2017,Reason,Endpoint,Mirage,6,16,2,1,5,10,1,6,3210,2315112,135,358,0,2,2
23-09-2017,Endpoint,Reason,2315112,3210,3,Inferno,Overpass,0.0,Cobblestone,Nuke,0.0,Train,Mirage,23-09-2017,Reason,Endpoint,Train,4,16,2,1,4,11,0,5,3210,2315112,135,358,0,2,2
23-09-2017,GoodJob,Nemiga,2315145,3205,3,Train,Inferno,0.0,Cache,Mirage,0.0,Cobblestone,Nuke,23-09-2017,Nemiga,GoodJob,Nuke,19,16,1,1,11,4,4,11,3205,2315145,77,58,2,0,1
23-09-2017,GoodJob,Nemiga,2315145,3205,3,Train,Inferno,0.0,Cache,Mirage,0.0,Cobblestone,Nuke,23-09-2017,Nemiga,GoodJob,Cobblestone,19,17,1,2,7,8,8,7,3205,2315145,77,58,2,0,1
22-09-2017,EN9MY,Keymotion,2315071,3213,3,Overpass,Nuke,0.0,Cobblestone,Inferno,0.0,Train,Mirage,22-09-2017,EN9MY,Keymotion,Cache,16,7,1,1,9,6,7,1,3213,2315071,185,307,2,1,1
22-09-2017,EN9MY,Keymotion,2315071,3213,3,Overpass,Nuke,0.0,Cobblestone,Inferno,0.0,Train,Mirage,22-09-2017,EN9MY,Keymotion,Train,16,1,1,1,14,1,2,0,3213,2315071,185,307,2,1,1
22-09-2017,EN9MY,Keymotion,2315071,3213,3,Overpass,Nuke,0.0,Cobblestone,Inferno,0.0,Train,Mirage,22-09-2017,EN9MY,Keymotion,Mirage,11,16,2,2,7,5,4,11,3213,2315071,185,307,2,1,1
22-09-2017,AGO,Binary Dragons,2315059,3121,3,Nuke,Inferno,0.0,Overpass,Cobblestone,0.0,Train,Cache,22-09-2017,AGO,Binary Dragons,Cache,16,14,1,2,6,9,10,5,3121,2315059,56,41,2,0,1
22-09-2017,Nemiga,Spirit Academy,2315061,3195,3,Cache,Nuke,0.0,Cobblestone,Overpass,0.0,Train,Inferno,22-09-2017,Spirit Academy,Nemiga,Train,14,16,2,2,5,10,9,6,3195,2315061,71,77,1,2,2
22-09-2017,New4,5POWER,2315081,3211,3,Cobblestone,Overpass,0.0,Nuke,Mirage,0.0,Train,Cache,22-09-2017,5POWER,New4,Inferno,16,9,1,1,7,8,9,1,3211,2315081,162,152,2,1,1
22-09-2017,NRG,Misfits,2314957,3152,3,Nuke,Cache,0.0,Inferno,Mirage,0.0,Cobblestone,Overpass,22-09-2017,Misfits,NRG,Overpass,16,6,1,1,11,4,5,2,3152,2314957,25,37,1,2,2
22-09-2017,NRG,Misfits,2314957,3152,3,Nuke,Cache,0.0,Inferno,Mirage,0.0,Cobblestone,Overpass,22-09-2017,Misfits,NRG,Train,7,16,2,1,6,9,1,7,3152,2314957,25,37,1,2,2
22-09-2017,pro100,GoodJob,2315062,3195,3,Overpass,Cache,0.0,Nuke,Train,0.0,Inferno,Cobblestone,22-09-2017,pro100,GoodJob,Inferno,14,16,2,2,6,9,8,7,3195,2315062,83,58,2,1,1
22-09-2017,pro100,GoodJob,2315062,3195,3,Overpass,Cache,0.0,Nuke,Train,0.0,Inferno,Cobblestone,22-09-2017,pro100,GoodJob,Cobblestone,16,12,1,2,8,5,8,7,3195,2315062,83,58,2,1,1
22-09-2017,pro100,GoodJob,2315062,3195,3,Overpass,Cache,0.0,Nuke,Train,0.0,Inferno,Cobblestone,22-09-2017,pro100,GoodJob,Mirage,16,8,1,1,10,5,6,3,3195,2315062,83,58,2,1,1
22-09-2017,NRG,Misfits,2314957,3152,3,Nuke,Cache,0.0,Inferno,Mirage,0.0,Cobblestone,Overpass,22-09-2017,Misfits,NRG,Cobblestone,19,22,2,2,5,10,10,5,3152,2314957,25,37,1,2,2
22-09-2017,Nemiga,Spirit Academy,2315061,3195,3,Cache,Nuke,0.0,Cobblestone,Overpass,0.0,Train,Inferno,22-09-2017,Spirit Academy,Nemiga,Inferno,16,12,1,1,11,4,5,8,3195,2315061,71,77,1,2,2
22-09-2017,AGO,Binary Dragons,2315059,3121,3,Nuke,Inferno,0.0,Overpass,Cobblestone,0.0,Train,Cache,22-09-2017,AGO,Binary Dragons,Train,16,14,1,2,7,8,9,6,3121,2315059,56,41,2,0,1
22-09-2017,New4,5POWER,2315081,3211,3,Cobblestone,Overpass,0.0,Nuke,Mirage,0.0,Train,Cache,22-09-2017,5POWER,New4,Train,16,4,1,1,12,3,4,1,3211,2315081,162,152,2,1,1
22-09-2017,New4,5POWER,2315081,3211,3,Cobblestone,Overpass,0.0,Nuke,Mirage,0.0,Train,Cache,22-09-2017,5POWER,New4,Cache,17,19,2,2,8,7,7,8,3211,2315081,162,152,2,1,1
22-09-2017,Nemiga,Spirit Academy,2315061,3195,3,Cache,Nuke,0.0,Cobblestone,Overpass,0.0,Train,Inferno,22-09-2017,Spirit Academy,Nemiga,Mirage,14,16,2,2,2,13,12,3,3195,2315061,71,77,1,2,2
21-09-2017,Liquid,Luminosity,2314956,3152,3,Cache,Overpass,0.0,Cobblestone,Nuke,0.0,Mirage,Train,21-09-2017,Liquid,Luminosity,Mirage,16,10,1,1,7,8,9,2,3152,2314956,6,23,2,1,1
21-09-2017,pro100,BX3,2314918,3175,3,Train,Cache,0.0,Nuke,Inferno,0.0,Cobblestone,Overpass,21-09-2017,BX3,pro100,Overpass,16,5,1,1,10,5,6,0,3175,2314918,96,83,2,1,1
21-09-2017,pro100,BX3,2314918,3175,3,Train,Cache,0.0,Nuke,Inferno,0.0,Cobblestone,Overpass,21-09-2017,BX3,pro100,Mirage,16,13,1,2,7,7,9,6,3175,2314918,96,83,2,1,1
21-09-2017,Liquid,Luminosity,2314956,3152,3,Cache,Overpass,0.0,Cobblestone,Nuke,0.0,Mirage,Train,21-09-2017,Liquid,Luminosity,Train,13,16,2,1,9,6,4,10,3152,2314956,6,23,2,1,1
21-09-2017,Liquid,Luminosity,2314956,3152,3,Cache,Overpass,0.0,Cobblestone,Nuke,0.0,Mirage,Train,21-09-2017,Liquid,Luminosity,Inferno,16,12,1,1,5,10,11,2,3152,2314956,6,23,2,1,1
21-09-2017,Rise Nation,Tempo Storm,2315020,3138,3,Cache,Train,0.0,Mirage,Cobblestone,0.0,Inferno,Overpass,21-09-2017,Tempo Storm,Rise Nation,Overpass,16,9,1,1,7,8,9,1,3138,2315020,49,40,2,0,1
21-09-2017,GoodJob,Spirit Academy,2315046,3180,3,Nuke,Train,0.0,Cobblestone,Mirage,0.0,Cache,Inferno,21-09-2017,GoodJob,Spirit Academy,Inferno,16,13,1,1,7,8,9,5,3180,2315046,58,71,2,0,1
21-09-2017,pro100,BX3,2314918,3175,3,Train,Cache,0.0,Nuke,Inferno,0.0,Cobblestone,Overpass,21-09-2017,BX3,pro100,Cobblestone,12,16,2,2,11,2,1,14,3175,2314918,96,83,2,1,1
21-09-2017,Rise Nation,Tempo Storm,2315020,3138,3,Cache,Train,0.0,Mirage,Cobblestone,0.0,Inferno,Overpass,21-09-2017,Tempo Storm,Rise Nation,Inferno,16,13,1,2,4,10,12,3,3138,2315020,49,40,2,0,1
21-09-2017,GoodJob,Spirit Academy,2315046,3180,3,Nuke,Train,0.0,Cobblestone,Mirage,0.0,Cache,Inferno,21-09-2017,GoodJob,Spirit Academy,Cache,16,9,1,2,8,2,8,7,3180,2315046,58,71,2,0,1
21-09-2017,MK,ex-Outlaws,2314711,3014,3,Nuke,Train,0.0,Cache,Inferno,0.0,Mirage,Overpass,21-09-2017,ex-Outlaws,MK,Cobblestone,6,16,2,2,1,6,5,10,3014,2314711,82,44,1,2,2
21-09-2017,AGO,North Academy,2314923,3121,3,Nuke,Cobblestone,0.0,Overpass,Inferno,0.0,Train,Cache,21-09-2017,North Academy,AGO,Cache,9,16,2,1,7,8,2,8,3121,2314923,43,56,0,2,2
21-09-2017,KlikTech,RESISTANCE,2314712,3014,3,Cobblestone,Cache,0.0,Overpass,Nuke,0.0,Train,Mirage,21-09-2017,KlikTech,RESISTANCE,Mirage,7,16,2,2,2,6,5,10,3014,2314712,115,130,0,2,2
21-09-2017,Dream,GoodJob,2315001,3195,3,Mirage,Overpass,0.0,Nuke,Inferno,0.0,Train,Cache,21-09-2017,GoodJob,Dream,Train,1,16,2,2,0,2,1,14,3195,2315001,58,343,2,1,1
21-09-2017,Dream,GoodJob,2315001,3195,3,Mirage,Overpass,0.0,Nuke,Inferno,0.0,Train,Cache,21-09-2017,GoodJob,Dream,Cache,16,6,1,1,13,2,3,4,3195,2315001,58,343,2,1,1
21-09-2017,Dream,GoodJob,2315001,3195,3,Mirage,Overpass,0.0,Nuke,Inferno,0.0,Train,Cache,21-09-2017,GoodJob,Dream,Cobblestone,16,8,1,1,11,4,5,4,3195,2315001,58,343,2,1,1
21-09-2017,MK,ex-Outlaws,2314711,3014,3,Nuke,Train,0.0,Cache,Inferno,0.0,Mirage,Overpass,21-09-2017,ex-Outlaws,MK,Mirage,16,2,1,2,3,0,13,2,3014,2314711,82,44,1,2,2
21-09-2017,MK,ex-Outlaws,2314711,3014,3,Nuke,Train,0.0,Cache,Inferno,0.0,Mirage,Overpass,21-09-2017,ex-Outlaws,MK,Overpass,11,16,2,2,4,8,7,8,3014,2314711,82,44,1,2,2
21-09-2017,KlikTech,RESISTANCE,2314712,3014,3,Cobblestone,Cache,0.0,Overpass,Nuke,0.0,Train,Mirage,21-09-2017,KlikTech,RESISTANCE,Train,6,16,2,2,2,5,4,11,3014,2314712,115,130,0,2,2
21-09-2017,FaZe,BIG,2314910,3150,3,Cobblestone,Train,0.0,Nuke,Inferno,0.0,Mirage,Cache,21-09-2017,FaZe,BIG,Cache,17,19,2,2,7,8,8,7,3150,2314910,4,15,2,1,1
21-09-2017,FaZe,BIG,2314910,3150,3,Cobblestone,Train,0.0,Nuke,Inferno,0.0,Mirage,Cache,21-09-2017,FaZe,BIG,Overpass,16,1,1,1,14,1,2,0,3150,2314910,4,15,2,1,1
21-09-2017,pro100,teamasd,2315000,3195,3,Train,Overpass,0.0,Nuke,Cobblestone,0.0,Cache,Inferno,21-09-2017,pro100,teamasd,Cache,16,5,1,1,10,5,6,0,3195,2315000,83,289,2,0,1
21-09-2017,pro100,teamasd,2315000,3195,3,Train,Overpass,0.0,Nuke,Cobblestone,0.0,Cache,Inferno,21-09-2017,pro100,teamasd,Inferno,16,7,1,2,6,2,10,5,3195,2315000,83,289,2,0,1
21-09-2017,FaZe,BIG,2314910,3150,3,Cobblestone,Train,0.0,Nuke,Inferno,0.0,Mirage,Cache,21-09-2017,FaZe,BIG,Mirage,16,3,1,1,13,2,3,1,3150,2314910,4,15,2,1,1
21-09-2017,AGO,North Academy,2314923,3121,3,Nuke,Cobblestone,0.0,Overpass,Inferno,0.0,Train,Cache,21-09-2017,North Academy,AGO,Train,14,16,2,1,9,6,5,10,3121,2314923,43,56,0,2,2
20-09-2017,CLG,Immortals,2314954,3152,3,Cobblestone,Overpass,0.0,Nuke,Mirage,0.0,Train,Inferno,20-09-2017,CLG,Immortals,Train,16,13,1,1,6,9,10,4,3152,2314954,18,8,1,2,2
20-09-2017,CLG,Immortals,2314954,3152,3,Cobblestone,Overpass,0.0,Nuke,Mirage,0.0,Train,Inferno,20-09-2017,CLG,Immortals,Inferno,8,16,2,2,4,5,4,11,3152,2314954,18,8,1,2,2
20-09-2017,CLG,Immortals,2314954,3152,3,Cobblestone,Overpass,0.0,Nuke,Mirage,0.0,Train,Inferno,20-09-2017,CLG,Immortals,Cache,7,16,2,2,1,7,6,9,3152,2314954,18,8,1,2,2
20-09-2017,HAVU,EnVyUs Academy,2314984,3121,3,Cobblestone,Cache,0.0,Overpass,Mirage,0.0,Train,Inferno,20-09-2017,EnVyUs Academy,HAVU,Nuke,10,16,2,2,5,6,5,10,3121,2314984,42,47,1,2,2
20-09-2017,HAVU,EnVyUs Academy,2314984,3121,3,Cobblestone,Cache,0.0,Overpass,Mirage,0.0,Train,Inferno,20-09-2017,EnVyUs Academy,HAVU,Inferno,11,16,2,1,8,7,3,9,3121,2314984,42,47,1,2,2
20-09-2017,HAVU,EnVyUs Academy,2314984,3121,3,Cobblestone,Cache,0.0,Overpass,Mirage,0.0,Train,Inferno,20-09-2017,EnVyUs Academy,HAVU,Train,16,13,1,2,9,5,7,8,3121,2314984,42,47,1,2,2
20-09-2017,Dignitas,LDLC,2315023,3136,3,Cobblestone,Cache,0.0,Train,Inferno,0.0,Mirage,Nuke,20-09-2017,Dignitas,LDLC,Mirage,16,3,1,1,12,3,4,0,3136,2315023,39,32,1,2,2
20-09-2017,Dignitas,LDLC,2315023,3136,3,Cobblestone,Cache,0.0,Train,Inferno,0.0,Mirage,Nuke,20-09-2017,Dignitas,LDLC,Nuke,16,19,2,1,9,6,6,9,3136,2315023,39,32,1,2,2
20-09-2017,Dignitas,LDLC,2315023,3136,3,Cobblestone,Cache,0.0,Train,Inferno,0.0,Mirage,Nuke,20-09-2017,Dignitas,LDLC,Overpass,6,16,2,1,6,9,0,7,3136,2315023,39,32,1,2,2
20-09-2017,Locastic,KlikTech,2314952,3196,3,Train,Nuke,0.0,Cobblestone,Overpass,0.0,Cache,Inferno,20-09-2017,KlikTech,Locastic,Inferno,16,4,1,1,13,2,3,2,3196,2314952,115,142,2,0,1
20-09-2017,Cloud9,OpTic,2314955,3152,3,Nuke,Cache,0.0,Cobblestone,Train,0.0,Inferno,Overpass,20-09-2017,Cloud9,OpTic,Inferno,16,6,1,2,7,0,9,6,3152,2314955,9,35,2,0,1
20-09-2017,Cloud9,OpTic,2314955,3152,3,Nuke,Cache,0.0,Cobblestone,Train,0.0,Inferno,Overpass,20-09-2017,Cloud9,OpTic,Overpass,16,11,1,1,9,6,7,5,3152,2314955,9,35,2,0,1
20-09-2017,Locastic,KlikTech,2314952,3196,3,Train,Nuke,0.0,Cobblestone,Overpass,0.0,Cache,Inferno,20-09-2017,KlikTech,Locastic,Cache,16,10,1,1,9,6,7,4,3196,2314952,115,142,2,0,1
20-09-2017,forZe.FY,Nemiga,2314988,3195,3,Cobblestone,Mirage,0.0,Cache,Nuke,0.0,Inferno,Overpass,20-09-2017,Nemiga,forZe.FY,Overpass,16,6,1,1,11,4,5,2,3195,2314988,77,344,2,0,1
20-09-2017,forZe.FY,Nemiga,2314988,3195,3,Cobblestone,Mirage,0.0,Cache,Nuke,0.0,Inferno,Overpass,20-09-2017,Nemiga,forZe.FY,Inferno,16,7,1,2,6,2,10,5,3195,2314988,77,344,2,0,1
19-09-2017,AVANGAR,Vega Squadron,2314927,3151,3,Nuke,Overpass,0.0,Cobblestone,Cache,0.0,Mirage,Train,19-09-2017,Vega Squadron,AVANGAR,Mirage,19,16,1,1,10,5,5,10,3151,2314927,28,30,2,1,1
19-09-2017,Squared,Binary Dragons,2314949,3196,3,Cache,Nuke,0.0,Cobblestone,Overpass,0.0,Inferno,Mirage,19-09-2017,Squared,Binary Dragons,Inferno,7,16,2,2,1,7,6,9,3196,2314949,169,41,0,2,2
19-09-2017,Squared,Binary Dragons,2314949,3196,3,Cache,Nuke,0.0,Cobblestone,Overpass,0.0,Inferno,Mirage,19-09-2017,Squared,Binary Dragons,Mirage,5,16,2,2,1,5,4,11,3196,2314949,169,41,0,2,2
19-09-2017,AVANGAR,Vega Squadron,2314927,3151,3,Nuke,Overpass,0.0,Cobblestone,Cache,0.0,Mirage,Train,19-09-2017,Vega Squadron,AVANGAR,Train,13,16,2,1,9,6,4,10,3151,2314927,28,30,2,1,1
19-09-2017,AVANGAR,Vega Squadron,2314927,3151,3,Nuke,Overpass,0.0,Cobblestone,Cache,0.0,Mirage,Train,19-09-2017,Vega Squadron,AVANGAR,Inferno,16,3,1,2,4,0,12,3,3151,2314927,28,30,2,1,1
18-09-2017,HAVU,Singularity,2314926,3121,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Inferno,Mirage,18-09-2017,Singularity,HAVU,Train,16,13,1,2,9,5,7,8,3121,2314926,74,46,2,1,1
18-09-2017,forZe,pro100,2314917,3175,3,Cache,Overpass,0.0,Train,Inferno,0.0,Mirage,Nuke,18-09-2017,pro100,forZe,Nuke,16,14,1,2,6,9,10,5,3175,2314917,96,78,2,0,1
18-09-2017,HAVU,Singularity,2314926,3121,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Inferno,Mirage,18-09-2017,Singularity,HAVU,Inferno,8,16,2,1,5,10,3,6,3121,2314926,74,46,2,1,1
18-09-2017,HAVU,Singularity,2314926,3121,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Inferno,Mirage,18-09-2017,Singularity,HAVU,Mirage,16,6,1,1,10,5,6,1,3121,2314926,74,46,2,1,1
18-09-2017,Heroic,HellRaisers,2314909,3150,3,Cache,Mirage,0.0,Nuke,Train,0.0,Inferno,Cobblestone,18-09-2017,Heroic,HellRaisers,Cobblestone,16,19,2,2,9,6,6,9,3150,2314909,17,21,0,2,2
18-09-2017,Heroic,HellRaisers,2314909,3150,3,Cache,Mirage,0.0,Nuke,Train,0.0,Inferno,Cobblestone,18-09-2017,Heroic,HellRaisers,Inferno,15,19,2,2,6,9,9,6,3150,2314909,17,21,0,2,2
18-09-2017,GameAgents,Squared,2314709,3014,3,Train,Nuke,0.0,Cache,Overpass,0.0,Cobblestone,Inferno,18-09-2017,GameAgents,Squared,Mirage,16,8,1,1,11,4,5,4,3014,2314709,131,178,2,1,1
